DEFI+	Gestion des autorisations (GESTOOL)	Réalisez des opérations de maintenance sur un secteur. Maintenance et utilisation d'un équipement de process/métrologie	AUTORISATION	maintenance	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=GESTOOL		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Accès en Horaires Non Ouvrés (HNO)	Demandez l'accès au centre en dehors de l'horaire normal d'ouverture		Accès; HNO	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=HNO		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Compte AD sur le réseau Téléalarme	Demandez la création, modification, prolongation ou supression d'un compte AD sur le réseau Téléalarme	COMPTE	compte; AD	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=COMPTE_AD_TELEALARME	Comptes, accès , habilitation	INFORMATIQUE & RÉSEAUX	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Gestion des contrôle d’accès à des locaux (GESACC)	Créez ou supprimez les accès à un local protégée par un lecteur Carece		Accès; CARECE	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=GESACC		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	HORUS habilitation PHR-PHS : Zone INTRA	Demandez l'habilitation à recevoir des visiteurs (PHR), ou à saisir les demandes d'accès (PHS) sur le centre du CEA Grenoble 		PHR; PHS; Habilitation; visiteur	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=HORUS_HABILITATION_INTRA		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	HORUS habilitation PHR-PHS : Zone partenaire	Demandez l'habilitation à recevoir des visiteurs (PHR), ou à saisir les demandes d'accès (PHS) sur le centre du CEA Grenoble 		PHR; PHS; Habilitation; visiteur	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=HORUS_HABILITATION_PARTENAIRE		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Réforme d’un bien	Demandez la réforme d'un bien immobilisé	APPROBATION	réforme; immobilier	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=PATRIMOINE_REFORME_BIEN		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Validation de document	Validation des formulaires qualité (instruction, procédure …) et de tout autre document à viser (rapport, contrat livrable …)		qualité; validation	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=VDOC		QUALITÉ - SÉCURITÉ - ACCUEIL	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Autorisation d’accès à l’espace piétonnier (MINAPASS)	Accédez à l'espace piétonnier avec un véhicule, sous condition exceptionnelle, muni de ce formulaire	AUTORISATION	Accès	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=MINAPASS		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Autorisation de conduite et attribution de code carburant	Conduisez les véhicules du parc CEA Grenoble et les autorisations d'utiliser des codes de carte carburant	AUTORISATION	Véhicule; conduite	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=CONDUITE		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
DEFI+	Demande de travaux ou d’études	Faites une demande de travaux ou d'étude (création ou aménagement de locaux, exploitation, logistique, contrôle réglementaire, etc.)		travaux; études; aménagement	https://gre-workflowgen.intra.cea.fr/wfgen/show.aspx?QUERY=START&P=DEMANDE_TRAVAUX		TRAVAUX & LOGISTIQUE	GRE	https://gre-portaildefi.intra.cea.fr/#/
